,bank_no,rack_no,serial_dt,current,voltage,avg_temp,dtime
436,1,7,1639181700,17.8,976,135.3692532,2021-12-11 0:15
437,1,8,1639181700,17.7,977,135.6192358,2021-12-11 0:15
438,1,9,1639181700,17.6,977,135.8692185,2021-12-11 0:15
439,1,10,1639181700,17.8,977,136.1192012,2021-12-11 0:15
440,1,11,1639181700,17.6,976,136.3691838,2021-12-11 0:15
441,1,12,1639181700,17.6,977,136.6191665,2021-12-11 0:15
442,1,13,1639181700,17.6,976,136.8691492,2021-12-11 0:15
443,1,14,1639181700,17.6,976,137.1191318,2021-12-11 0:15
444,1,15,1639181700,17.6,977,137.3691145,2021-12-11 0:15
445,1,16,1639181700,17.6,977,137.6190971,2021-12-11 0:15
446,1,17,1639181700,17.8,977,137.8690798,2021-12-11 0:15
447,1,18,1639181700,17.6,977,138.1190625,2021-12-11 0:15
448,1,19,1639181700,17.7,976,138.3690451,2021-12-11 0:15
449,1,20,1639181700,17.7,977,138.6190278,2021-12-11 0:15
450,1,21,1639181700,17.9,977,138.8690105,2021-12-11 0:15
451,1,22,1639181700,17.6,977,139.1189931,2021-12-11 0:15
452,1,23,1639181700,18,976,139.3689758,2021-12-11 0:15
453,1,24,1639181700,17.7,976,139.6189585,2021-12-11 0:15
454,1,25,1639181700,17.6,977,139.8689411,2021-12-11 0:15
455,1,26,1639181700,17.8,976,140.1189238,2021-12-11 0:15
456,1,27,1639181700,17.7,977,140.3689065,2021-12-11 0:15
457,1,28,1639181700,17.8,976,140.6188891,2021-12-11 0:15
458,1,1,1639182000,17.7,978,140.8688718,2021-12-11 0:20
459,1,2,1639182000,17.8,979,141.1188544,2021-12-11 0:20
460,1,3,1639182000,17.7,979,141.3688371,2021-12-11 0:20
461,1,4,1639182000,17.2,980,141.6188198,2021-12-11 0:20
462,1,5,1639182000,17.7,979,141.8688024,2021-12-11 0:20
463,1,6,1639182000,17.7,979,142.1187851,2021-12-11 0:20
464,1,7,1639182000,17.8,979,142.3687678,2021-12-11 0:20
465,1,8,1639182000,17.6,979,142.6187504,2021-12-11 0:20
466,1,9,1639182000,17.5,979,142.8687331,2021-12-11 0:20
467,1,10,1639182000,17.8,979,143.1187158,2021-12-11 0:20
468,1,11,1639182000,17.6,979,143.3686984,2021-12-11 0:20
469,1,12,1639182000,17.5,979,143.6186811,2021-12-11 0:20
470,1,13,1639182000,17.6,978,143.8686638,2021-12-11 0:20
471,1,14,1639182000,17.6,979,144.1186464,2021-12-11 0:20
472,1,15,1639182000,17.6,979,144.3686291,2021-12-11 0:20
473,1,16,1639182000,17.6,979,144.6186117,2021-12-11 0:20
474,1,17,1639182000,17.7,979,144.8685944,2021-12-11 0:20
475,1,18,1639182000,17.6,979,145.1185771,2021-12-11 0:20
476,1,19,1639182000,17.6,979,145.3685597,2021-12-11 0:20
477,1,20,1639182000,17.6,979,145.6185424,2021-12-11 0:20
478,1,21,1639182000,17.8,979,145.8685251,2021-12-11 0:20
479,1,22,1639182000,17.5,979,146.1185077,2021-12-11 0:20
480,1,23,1639182000,18,979,146.3684904,2021-12-11 0:20
481,1,24,1639182000,17.8,978,146.6184731,2021-12-11 0:20
482,1,25,1639182000,17.6,979,146.8684557,2021-12-11 0:20
483,1,26,1639182000,17.9,979,147.1184384,2021-12-11 0:20
484,1,27,1639182000,17.6,979,147.3684211,2021-12-11 0:20
485,1,28,1639182000,17.8,978,147.6184037,2021-12-11 0:20
486,1,1,1639182300,17.5,980,147.8683864,2021-12-11 0:25
487,1,2,1639182300,17.9,981,148.118369,2021-12-11 0:25
488,1,3,1639182300,17.8,981,148.3683517,2021-12-11 0:25
489,1,4,1639182300,17.4,982,148.6183344,2021-12-11 0:25
490,1,5,1639182300,17.8,981,148.868317,2021-12-11 0:25
491,1,6,1639182300,17.7,981,149.1182997,2021-12-11 0:25
492,1,7,1639182300,17.8,981,149.3682824,2021-12-11 0:25
493,1,8,1639182300,17.5,981,149.618265,2021-12-11 0:25
494,1,9,1639182300,17.3,981,149.8682477,2021-12-11 0:25
495,1,10,1639182300,17.9,981,150.1182304,2021-12-11 0:25
496,1,11,1639182300,17.6,981,150.368213,2021-12-11 0:25
497,1,12,1639182300,17.4,981,150.6181957,2021-12-11 0:25
498,1,13,1639182300,17.6,980,150.8681784,2021-12-11 0:25
499,1,14,1639182300,17.5,981,151.118161,2021-12-11 0:25
500,1,15,1639182300,17.6,981,151.3681437,2021-12-11 0:25
501,1,16,1639182300,17.4,981,151.6181263,2021-12-11 0:25
502,1,17,1639182300,17.5,982,151.868109,2021-12-11 0:25
503,1,18,1639182300,17.7,981,152.1180917,2021-12-11 0:25
504,1,19,1639182300,17.6,981,152.3680743,2021-12-11 0:25
505,1,20,1639182300,17.5,981,152.618057,2021-12-11 0:25
506,1,21,1639182300,17.7,981,152.8680397,2021-12-11 0:25
507,1,22,1639182300,17.4,981,153.1180223,2021-12-11 0:25
508,1,23,1639182300,17.9,981,153.368005,2021-12-11 0:25
509,1,24,1639182300,17.9,980,153.6179877,2021-12-11 0:25
510,1,25,1639182300,17.5,981,153.8679703,2021-12-11 0:25
511,1,26,1639182300,18.1,981,154.117953,2021-12-11 0:25
512,1,27,1639182300,17.4,981,154.3679356,2021-12-11 0:25
513,1,28,1639182300,17.7,981,154.6179183,2021-12-11 0:25
514,1,1,1639182600,17.5,982,154.867901,2021-12-11 0:30
515,1,2,1639182600,17.9,983,155.1178836,2021-12-11 0:30
516,1,3,1639182600,17.8,983,155.3678663,2021-12-11 0:30
517,1,4,1639182600,17.4,984,155.617849,2021-12-11 0:30
518,1,5,1639182600,17.7,983,155.8678316,2021-12-11 0:30
519,1,6,1639182600,17.6,983,156.1178143,2021-12-11 0:30
520,1,7,1639182600,17.8,983,156.367797,2021-12-11 0:30
521,1,8,1639182600,17.4,983,156.6177796,2021-12-11 0:30
522,1,9,1639182600,17.2,983,156.8677623,2021-12-11 0:30
523,1,10,1639182600,17.9,983,157.117745,2021-12-11 0:30
524,1,11,1639182600,17.5,983,157.3677276,2021-12-11 0:30
525,1,12,1639182600,17.3,983,157.6177103,2021-12-11 0:30
526,1,13,1639182600,17.5,983,157.8676929,2021-12-11 0:30
527,1,14,1639182600,17.5,983,158.1176756,2021-12-11 0:30
528,1,15,1639182600,17.6,983,158.3676583,2021-12-11 0:30
529,1,16,1639182600,17.3,983,158.6176409,2021-12-11 0:30
530,1,17,1639182600,17.4,983,158.8676236,2021-12-11 0:30
531,1,18,1639182600,17.7,983,159.1176063,2021-12-11 0:30
532,1,19,1639182600,17.6,983,159.3675889,2021-12-11 0:30
533,1,20,1639182600,17.4,983,159.6175716,2021-12-11 0:30
534,1,21,1639182600,17.7,983,159.8675543,2021-12-11 0:30
535,1,22,1639182600,17.3,983,160.1175369,2021-12-11 0:30
536,1,23,1639182600,18,983,160.3675196,2021-12-11 0:30
537,1,24,1639182600,17.9,982,160.6175023,2021-12-11 0:30
538,1,25,1639182600,17.4,983,160.8674849,2021-12-11 0:30
539,1,26,1639182600,18.2,983,161.1174676,2021-12-11 0:30
540,1,27,1639182600,17.3,983,161.3674502,2021-12-11 0:30
541,1,28,1639182600,17.7,982,161.6174329,2021-12-11 0:30
542,1,1,1639182900,17.5,984,161.8674156,2021-12-11 0:35
543,1,2,1639182900,17.8,984,162.1173982,2021-12-11 0:35
544,1,3,1639182900,17.8,985,162.3673809,2021-12-11 0:35
545,1,4,1639182900,17.4,986,162.6173636,2021-12-11 0:35
546,1,5,1639182900,17.7,985,162.8673462,2021-12-11 0:35
547,1,6,1639182900,17.6,985,163.1173289,2021-12-11 0:35
548,1,7,1639182900,17.8,985,163.3673116,2021-12-11 0:35
549,1,8,1639182900,17.4,985,163.6172942,2021-12-11 0:35
550,1,9,1639182900,17.2,985,163.8672769,2021-12-11 0:35
551,1,10,1639182900,17.8,985,164.1172596,2021-12-11 0:35
552,1,11,1639182900,17.5,984,164.3672422,2021-12-11 0:35
553,1,12,1639182900,17.2,985,164.6172249,2021-12-11 0:35
554,1,13,1639182900,17.5,984,164.8672075,2021-12-11 0:35
555,1,14,1639182900,17.5,984,165.1171902,2021-12-11 0:35
556,1,15,1639182900,17.5,984,165.3671729,2021-12-11 0:35
557,1,16,1639182900,17.3,985,165.6171555,2021-12-11 0:35
558,1,17,1639182900,17.4,985,165.8671382,2021-12-11 0:35
559,1,18,1639182900,17.7,984,166.1171209,2021-12-11 0:35
560,1,19,1639182900,17.6,984,166.3671035,2021-12-11 0:35
561,1,20,1639182900,17.4,985,166.6170862,2021-12-11 0:35
562,1,21,1639182900,17.6,985,166.8670689,2021-12-11 0:35
563,1,22,1639182900,17.3,985,167.1170515,2021-12-11 0:35
564,1,23,1639182900,18,985,167.3670342,2021-12-11 0:35
565,1,24,1639182900,17.9,984,167.6170169,2021-12-11 0:35
566,1,25,1639182900,17.4,985,167.8669995,2021-12-11 0:35
567,1,26,1639182900,18.2,984,168.1169822,2021-12-11 0:35
568,1,27,1639182900,17.2,984,168.3669648,2021-12-11 0:35
569,1,28,1639182900,17.6,984,168.6169475,2021-12-11 0:35
570,1,1,1639183200,17.4,986,168.8669302,2021-12-11 0:40
571,1,2,1639183200,17.8,986,169.1169128,2021-12-11 0:40
572,1,3,1639183200,17.7,986,169.3668955,2021-12-11 0:40
573,1,4,1639183200,17.4,987,169.6168782,2021-12-11 0:40
574,1,5,1639183200,17.6,986,169.8668608,2021-12-11 0:40
575,1,6,1639183200,17.5,986,170.1168435,2021-12-11 0:40
576,1,7,1639183200,17.7,986,170.3668262,2021-12-11 0:40
577,1,8,1639183200,17.3,986,170.6168088,2021-12-11 0:40
578,1,9,1639183200,17.1,986,170.8667915,2021-12-11 0:40
579,1,10,1639183200,17.8,986,171.1167741,2021-12-11 0:40
580,1,11,1639183200,17.4,986,171.3667568,2021-12-11 0:40
581,1,12,1639183200,17.1,987,171.6167395,2021-12-11 0:40
582,1,13,1639183200,17.5,986,171.8667221,2021-12-11 0:40
583,1,14,1639183200,17.4,986,172.1167048,2021-12-11 0:40
584,1,15,1639183200,17.5,986,172.3666875,2021-12-11 0:40
585,1,16,1639183200,17.2,986,172.6166701,2021-12-11 0:40
586,1,17,1639183200,17.3,987,172.8666528,2021-12-11 0:40
587,1,18,1639183200,17.7,986,173.1166355,2021-12-11 0:40
588,1,19,1639183200,17.5,986,173.3666181,2021-12-11 0:40
589,1,20,1639183200,17.3,987,173.6166008,2021-12-11 0:40
590,1,21,1639183200,17.6,986,173.8665835,2021-12-11 0:40
591,1,22,1639183200,17.3,986,174.1165661,2021-12-11 0:40
592,1,23,1639183200,18,986,174.3665488,2021-12-11 0:40
593,1,24,1639183200,17.9,986,174.6165314,2021-12-11 0:40
594,1,25,1639183200,17.4,986,174.8665141,2021-12-11 0:40
595,1,26,1639183200,18.2,986,175.1164968,2021-12-11 0:40
596,1,27,1639183200,17.2,986,175.3664794,2021-12-11 0:40
597,1,28,1639183200,17.6,986,175.6164621,2021-12-11 0:40
598,1,1,1639183500,17.4,987,175.8664448,2021-12-11 0:45
599,1,2,1639183500,17.8,987,176.1164274,2021-12-11 0:45
600,1,3,1639183500,17.7,987,176.3664101,2021-12-11 0:45
601,1,4,1639183500,17.4,988,176.6163928,2021-12-11 0:45
602,1,5,1639183500,17.6,988,176.8663754,2021-12-11 0:45
603,1,6,1639183500,17.5,988,177.1163581,2021-12-11 0:45
604,1,7,1639183500,17.7,987,177.3663408,2021-12-11 0:45
605,1,8,1639183500,17.2,987,177.6163234,2021-12-11 0:45
606,1,9,1639183500,17.1,988,177.8663061,2021-12-11 0:45
607,1,10,1639183500,17.8,988,178.1162887,2021-12-11 0:45
608,1,11,1639183500,17.3,987,178.3662714,2021-12-11 0:45
609,1,12,1639183500,17.1,988,178.6162541,2021-12-11 0:45
610,1,13,1639183500,17.4,987,178.8662367,2021-12-11 0:45
611,1,14,1639183500,17.4,987,179.1162194,2021-12-11 0:45
612,1,15,1639183500,17.5,987,179.3662021,2021-12-11 0:45
613,1,16,1639183500,17.2,988,179.6161847,2021-12-11 0:45
614,1,17,1639183500,17.3,988,179.8661674,2021-12-11 0:45
615,1,18,1639183500,17.7,987,180.1161501,2021-12-11 0:45
616,1,19,1639183500,17.5,987,180.3661327,2021-12-11 0:45
617,1,20,1639183500,17.3,988,180.6161154,2021-12-11 0:45
618,1,21,1639183500,17.6,988,180.8660981,2021-12-11 0:45
619,1,22,1639183500,17.3,988,181.1160807,2021-12-11 0:45
620,1,23,1639183500,18,988,181.3660634,2021-12-11 0:45
621,1,24,1639183500,17.9,987,181.616046,2021-12-11 0:45
622,1,25,1639183500,17.4,988,181.8660287,2021-12-11 0:45
623,1,26,1639183500,18.2,987,182.1160114,2021-12-11 0:45
624,1,27,1639183500,17.2,987,182.365994,2021-12-11 0:45
625,1,28,1639183500,17.6,987,182.6159767,2021-12-11 0:45
626,1,1,1639183800,17.4,988,182.8659594,2021-12-11 0:50
627,1,2,1639183800,17.8,989,183.115942,2021-12-11 0:50
628,1,3,1639183800,17.7,989,183.3659247,2021-12-11 0:50
629,1,4,1639183800,17.4,990,183.6159074,2021-12-11 0:50
630,1,5,1639183800,17.6,989,183.86589,2021-12-11 0:50
631,1,6,1639183800,17.5,989,184.1158727,2021-12-11 0:50
632,1,7,1639183800,17.6,989,184.3658553,2021-12-11 0:50
633,1,8,1639183800,17.2,989,184.615838,2021-12-11 0:50
634,1,9,1639183800,17,989,184.8658207,2021-12-11 0:50
635,1,10,1639183800,17.8,989,185.1158033,2021-12-11 0:50
636,1,11,1639183800,17.2,989,185.365786,2021-12-11 0:50
637,1,12,1639183800,17.1,989,185.6157687,2021-12-11 0:50
638,1,13,1639183800,17.4,988,185.8657513,2021-12-11 0:50
639,1,14,1639183800,17.4,989,186.115734,2021-12-11 0:50
640,1,15,1639183800,17.5,989,186.3657167,2021-12-11 0:50
641,1,16,1639183800,17.2,989,186.6156993,2021-12-11 0:50
642,1,17,1639183800,17.3,989,186.865682,2021-12-11 0:50
643,1,18,1639183800,17.7,989,187.1156647,2021-12-11 0:50
644,1,19,1639183800,17.5,989,187.3656473,2021-12-11 0:50
645,1,20,1639183800,17.3,989,187.61563,2021-12-11 0:50
646,1,21,1639183800,17.6,989,187.8656126,2021-12-11 0:50
647,1,22,1639183800,17.2,989,188.1155953,2021-12-11 0:50
648,1,23,1639183800,18,989,188.365578,2021-12-11 0:50
649,1,24,1639183800,17.9,989,188.6155606,2021-12-11 0:50
650,1,25,1639183800,17.4,989,188.8655433,2021-12-11 0:50
651,1,26,1639183800,18.2,989,189.115526,2021-12-11 0:50
652,1,27,1639183800,17.2,989,189.3655086,2021-12-11 0:50
653,1,28,1639183800,17.6,988,189.6154913,2021-12-11 0:50
654,1,1,1639184100,17.4,990,189.865474,2021-12-11 0:55
655,1,2,1639184100,17.8,990,190.1154566,2021-12-11 0:55
656,1,3,1639184100,17.7,990,190.3654393,2021-12-11 0:55
657,1,4,1639184100,17.3,991,190.615422,2021-12-11 0:55
658,1,5,1639184100,17.5,990,190.8654046,2021-12-11 0:55
659,1,6,1639184100,17.4,990,191.1153873,2021-12-11 0:55
660,1,7,1639184100,17.6,990,191.3653699,2021-12-11 0:55
661,1,8,1639184100,17.2,990,191.6153526,2021-12-11 0:55
662,1,9,1639184100,17,990,191.8653353,2021-12-11 0:55
663,1,10,1639184100,17.7,990,192.1153179,2021-12-11 0:55
664,1,11,1639184100,17.2,990,192.3653006,2021-12-11 0:55
665,1,12,1639184100,17.1,991,192.6152833,2021-12-11 0:55
666,1,13,1639184100,17.4,990,192.8652659,2021-12-11 0:55
667,1,14,1639184100,17.4,990,193.1152486,2021-12-11 0:55
668,1,15,1639184100,17.4,990,193.3652313,2021-12-11 0:55
669,1,16,1639184100,17.2,990,193.6152139,2021-12-11 0:55
670,1,17,1639184100,17.3,991,193.8651966,2021-12-11 0:55
671,1,18,1639184100,17.6,990,194.1151793,2021-12-11 0:55
672,1,19,1639184100,17.4,990,194.3651619,2021-12-11 0:55
673,1,20,1639184100,17.3,991,194.6151446,2021-12-11 0:55
674,1,21,1639184100,17.5,990,194.8651272,2021-12-11 0:55
675,1,22,1639184100,17.2,990,195.1151099,2021-12-11 0:55
676,1,23,1639184100,18,990,195.3650926,2021-12-11 0:55
677,1,24,1639184100,17.8,990,195.6150752,2021-12-11 0:55
678,1,25,1639184100,17.3,990,195.8650579,2021-12-11 0:55
679,1,26,1639184100,18.1,990,196.1150406,2021-12-11 0:55
680,1,27,1639184100,17.2,990,196.3650232,2021-12-11 0:55
681,1,28,1639184100,17.6,989,196.6150059,2021-12-11 0:55
682,1,1,1639184400,17.3,991,196.8649886,2021-12-11 1:00
683,1,2,1639184400,17.8,991,197.1149712,2021-12-11 1:00
684,1,3,1639184400,17.6,991,197.3649539,2021-12-11 1:00
685,1,4,1639184400,17.3,992,197.6149366,2021-12-11 1:00
686,1,5,1639184400,17.5,991,197.8649192,2021-12-11 1:00
687,1,6,1639184400,17.4,992,198.1149019,2021-12-11 1:00
688,1,7,1639184400,17.6,991,198.3648845,2021-12-11 1:00
689,1,8,1639184400,17.2,991,198.6148672,2021-12-11 1:00
690,1,9,1639184400,17,991,198.8648499,2021-12-11 1:00
691,1,10,1639184400,17.7,991,199.1148325,2021-12-11 1:00
692,1,11,1639184400,17.2,991,199.3648152,2021-12-11 1:00
693,1,12,1639184400,17.1,992,199.6147979,2021-12-11 1:00
694,1,13,1639184400,17.4,991,199.8647805,2021-12-11 1:00
695,1,14,1639184400,17.4,991,200.1147632,2021-12-11 1:00
696,1,15,1639184400,17.4,991,200.3647459,2021-12-11 1:00
697,1,16,1639184400,17.2,992,200.6147285,2021-12-11 1:00
698,1,17,1639184400,17.3,992,200.8647112,2021-12-11 1:00
699,1,18,1639184400,17.6,991,201.1146938,2021-12-11 1:00
700,1,19,1639184400,17.4,991,201.3646765,2021-12-11 1:00
701,1,20,1639184400,17.2,992,201.6146592,2021-12-11 1:00
702,1,21,1639184400,17.5,991,201.8646418,2021-12-11 1:00
703,1,22,1639184400,17.2,991,202.1146245,2021-12-11 1:00
704,1,23,1639184400,18,991,202.3646072,2021-12-11 1:00
705,1,24,1639184400,17.8,991,202.6145898,2021-12-11 1:00
706,1,25,1639184400,17.3,991,202.8645725,2021-12-11 1:00
707,1,26,1639184400,18.1,991,203.1145552,2021-12-11 1:00
708,1,27,1639184400,17.2,991,203.3645378,2021-12-11 1:00
709,1,28,1639184400,17.6,991,203.6145205,2021-12-11 1:00
710,1,1,1639184700,17.3,992,203.8645032,2021-12-11 1:05
711,1,2,1639184700,17.7,993,204.1144858,2021-12-11 1:05
712,1,3,1639184700,17.6,992,204.3644685,2021-12-11 1:05
713,1,4,1639184700,17.2,993,204.6144511,2021-12-11 1:05
714,1,5,1639184700,17.5,993,204.8644338,2021-12-11 1:05
715,1,6,1639184700,17.4,993,205.1144165,2021-12-11 1:05
716,1,7,1639184700,17.5,992,205.3643991,2021-12-11 1:05
717,1,8,1639184700,17.2,993,205.6143818,2021-12-11 1:05
718,1,9,1639184700,17,992,205.8643645,2021-12-11 1:05
719,1,10,1639184700,17.7,993,206.1143471,2021-12-11 1:05
720,1,11,1639184700,17.1,992,206.3643298,2021-12-11 1:05
721,1,12,1639184700,17.1,993,206.6143125,2021-12-11 1:05
722,1,13,1639184700,17.3,992,206.8642951,2021-12-11 1:05
723,1,14,1639184700,17.4,992,207.1142778,2021-12-11 1:05
724,1,15,1639184700,17.4,992,207.3642605,2021-12-11 1:05
725,1,16,1639184700,17.2,993,207.6142431,2021-12-11 1:05
726,1,17,1639184700,17.3,993,207.8642258,2021-12-11 1:05
727,1,18,1639184700,17.5,993,208.1142084,2021-12-11 1:05
728,1,19,1639184700,17.3,992,208.3641911,2021-12-11 1:05
729,1,20,1639184700,17.2,993,208.6141738,2021-12-11 1:05
730,1,21,1639184700,17.5,993,208.8641564,2021-12-11 1:05
731,1,22,1639184700,17.2,993,209.1141391,2021-12-11 1:05
732,1,23,1639184700,18,993,209.3641218,2021-12-11 1:05
733,1,24,1639184700,17.7,992,209.6141044,2021-12-11 1:05
734,1,25,1639184700,17.3,993,209.8640871,2021-12-11 1:05
735,1,26,1639184700,18,992,210.1140698,2021-12-11 1:05
736,1,27,1639184700,17.2,992,210.3640524,2021-12-11 1:05
737,1,28,1639184700,17.5,992,210.6140351,2021-12-11 1:05
738,1,1,1639185000,17.3,993,210.8640178,2021-12-11 1:10
739,1,2,1639185000,17.7,993,211.1140004,2021-12-11 1:10
740,1,3,1639185000,17.6,993,211.3639831,2021-12-11 1:10
741,1,4,1639185000,17.2,994,211.6139657,2021-12-11 1:10
742,1,5,1639185000,17.5,994,211.8639484,2021-12-11 1:10
743,1,6,1639185000,17.4,994,212.1139311,2021-12-11 1:10
744,1,7,1639185000,17.5,994,212.3639137,2021-12-11 1:10
745,1,8,1639185000,17.2,994,212.6138964,2021-12-11 1:10
746,1,9,1639185000,17.1,993,212.8638791,2021-12-11 1:10
747,1,10,1639185000,17.6,994,213.1138617,2021-12-11 1:10
748,1,11,1639185000,17.1,993,213.3638444,2021-12-11 1:10
749,1,12,1639185000,17.2,994,213.6138271,2021-12-11 1:10
750,1,13,1639185000,17.3,993,213.8638097,2021-12-11 1:10
751,1,14,1639185000,17.3,993,214.1137924,2021-12-11 1:10
752,1,15,1639185000,17.4,993,214.3637751,2021-12-11 1:10
753,1,16,1639185000,17.2,994,214.6137577,2021-12-11 1:10
754,1,17,1639185000,17.3,994,214.8637404,2021-12-11 1:10
755,1,18,1639185000,17.5,993,215.113723,2021-12-11 1:10
756,1,19,1639185000,17.3,993,215.3637057,2021-12-11 1:10
757,1,20,1639185000,17.2,994,215.6136884,2021-12-11 1:10
758,1,21,1639185000,17.5,994,215.863671,2021-12-11 1:10
759,1,22,1639185000,17.2,994,216.1136537,2021-12-11 1:10
760,1,23,1639185000,18,994,216.3636364,2021-12-11 1:10
761,1,24,1639185000,17.7,993,216.613619,2021-12-11 1:10
762,1,25,1639185000,17.3,994,216.8636017,2021-12-11 1:10
763,1,26,1639185000,17.9,993,217.1135844,2021-12-11 1:10
764,1,27,1639185000,17.2,994,217.363567,2021-12-11 1:10
765,1,28,1639185000,17.5,993,217.6135497,2021-12-11 1:10
766,1,1,1639185300,17.3,994,217.8635323,2021-12-11 1:15
767,1,2,1639185300,17.7,995,218.113515,2021-12-11 1:15
768,1,3,1639185300,17.5,995,218.3634977,2021-12-11 1:15
769,1,4,1639185300,17.1,996,218.6134803,2021-12-11 1:15
770,1,5,1639185300,17.4,995,218.863463,2021-12-11 1:15
771,1,6,1639185300,17.4,995,219.1134457,2021-12-11 1:15
772,1,7,1639185300,17.4,995,219.3634283,2021-12-11 1:15
773,1,8,1639185300,17.2,995,219.613411,2021-12-11 1:15
774,1,9,1639185300,17.1,995,219.8633937,2021-12-11 1:15
775,1,10,1639185300,17.6,995,220.1133763,2021-12-11 1:15
776,1,11,1639185300,17.1,994,220.363359,2021-12-11 1:15
777,1,12,1639185300,17.2,995,220.6133417,2021-12-11 1:15
778,1,13,1639185300,17.3,994,220.8633243,2021-12-11 1:15
779,1,14,1639185300,17.3,994,221.113307,2021-12-11 1:15
780,1,15,1639185300,17.3,994,221.3632896,2021-12-11 1:15
781,1,16,1639185300,17.2,995,221.6132723,2021-12-11 1:15
782,1,17,1639185300,17.3,995,221.863255,2021-12-11 1:15
783,1,18,1639185300,17.4,994,222.1132376,2021-12-11 1:15
784,1,19,1639185300,17.3,995,222.3632203,2021-12-11 1:15
785,1,20,1639185300,17.2,995,222.613203,2021-12-11 1:15
786,1,21,1639185300,17.5,995,222.8631856,2021-12-11 1:15
787,1,22,1639185300,17.2,995,223.1131683,2021-12-11 1:15
788,1,23,1639185300,17.9,995,223.363151,2021-12-11 1:15
789,1,24,1639185300,17.6,995,223.6131336,2021-12-11 1:15
790,1,25,1639185300,17.3,995,223.8631163,2021-12-11 1:15
791,1,26,1639185300,17.8,995,224.113099,2021-12-11 1:15
792,1,27,1639185300,17.2,995,224.3630816,2021-12-11 1:15
793,1,28,1639185300,17.5,994,224.6130643,2021-12-11 1:15
794,1,1,1639185600,17.3,995,224.8630469,2021-12-11 1:20
795,1,2,1639185600,17.7,996,225.1130296,2021-12-11 1:20
796,1,3,1639185600,17.5,996,225.3630123,2021-12-11 1:20
797,1,4,1639185600,17,997,225.6129949,2021-12-11 1:20
798,1,5,1639185600,17.4,996,225.8629776,2021-12-11 1:20
799,1,6,1639185600,17.4,996,226.1129603,2021-12-11 1:20
800,1,7,1639185600,17.4,996,226.3629429,2021-12-11 1:20
801,1,8,1639185600,17.2,996,226.6129256,2021-12-11 1:20
802,1,9,1639185600,17.1,996,226.8629083,2021-12-11 1:20
803,1,10,1639185600,17.6,996,227.1128909,2021-12-11 1:20
804,1,11,1639185600,17.1,996,227.3628736,2021-12-11 1:20
805,1,12,1639185600,17.2,996,227.6128563,2021-12-11 1:20
806,1,13,1639185600,17.3,995,227.8628389,2021-12-11 1:20
807,1,14,1639185600,17.3,995,228.1128216,2021-12-11 1:20
808,1,15,1639185600,17.3,996,228.3628042,2021-12-11 1:20
809,1,16,1639185600,17.2,997,228.6127869,2021-12-11 1:20
810,1,17,1639185600,17.3,996,228.8627696,2021-12-11 1:20
811,1,18,1639185600,17.4,995,229.1127522,2021-12-11 1:20
812,1,19,1639185600,17.2,995,229.3627349,2021-12-11 1:20
813,1,20,1639185600,17.2,996,229.6127176,2021-12-11 1:20
814,1,21,1639185600,17.5,996,229.8627002,2021-12-11 1:20
815,1,22,1639185600,17.2,996,230.1126829,2021-12-11 1:20
816,1,23,1639185600,17.9,996,230.3626656,2021-12-11 1:20
817,1,24,1639185600,17.6,995,230.6126482,2021-12-11 1:20
818,1,25,1639185600,17.2,996,230.8626309,2021-12-11 1:20
819,1,26,1639185600,17.8,995,231.1126135,2021-12-11 1:20
820,1,27,1639185600,17.2,996,231.3625962,2021-12-11 1:20
821,1,28,1639185600,17.5,996,231.6125789,2021-12-11 1:20
822,1,1,1639185900,17.3,996,231.8625615,2021-12-11 1:25
823,1,2,1639185900,17.6,997,232.1125442,2021-12-11 1:25
824,1,3,1639185900,17.4,997,232.3625269,2021-12-11 1:25
825,1,4,1639185900,17,998,232.6125095,2021-12-11 1:25
826,1,5,1639185900,17.4,997,232.8624922,2021-12-11 1:25
827,1,6,1639185900,17.3,997,233.1124749,2021-12-11 1:25
